plt96,col96,row96,plt384,col384,row384,plt1536,col1536,row1536,gene,eck,jw,comment,flag,flag.comment
75,6,B,19,12,3,5,23,6,ymbA,ECK0943,JW5127,4_3,"",""
75,6,C,19,12,5,5,23,10,yccS,ECK0951,JW5128,4_3,"",""
75,6,D,19,12,7,5,23,14,yccU,ECK0956,JW5130,4_3,"",""
75,6,E,19,12,9,5,23,18,yccX,ECK0959,JW5131,4_3,"",""
75,6,F,19,12,11,5,23,22,ymcD,ECK0978,JW5133,4_3,"",""
75,6,G,19,12,13,5,23,26,ymdF,ECK0996,JW5136,4_3,"",""
75,6,H,19,12,15,5,23,30,ycdG,ECK0997,JW5137,4_3,"",""
75,7,A,19,14,1,5,27,2,ycdL,ECK1002,JW5139,2_3,"",""
75,7,B,19,14,3,5,27,6,ycdZ,ECK1022,JW5147,4_3,"",""
75,7,C,19,14,5,5,27,10,ymdC,ECK1032,JW5150,4_3,"",""
75,7,D,19,14,7,5,27,14,yceK,ECK1036,JW5151,4_3,"",""
75,7,E,19,14,9,5,27,18,yceP,ECK1045,JW5152,4_3,"",""
75,7,F,19,14,11,5,27,22,flgH,ECK1064,JW5153,4_3,"",""
75,7,G,19,14,13,5,27,26,yceF,ECK1072,JW5155,4_3,"",""
75,7,H,19,14,15,5,27,30,ycfM,ECK1091,JW5157,4_3,"",""
75,8,A,19,16,1,5,31,2,ycfP,ECK1094,JW5158,4_3,"",""
75,8,B,19,16,3,5,31,6,ycfQ,ECK1097,JW5159,4_3,"",""
75,8,C,19,16,5,5,31,10,empty,empty,JW5160,1_1,"",""
75,8,D,19,16,7,5,31,14,ymfA,ECK1108,JW5164,4_3,"",""
75,8,E,19,16,9,5,31,18,ymfE,ECK1124,JW5166,4_3,"",""
75,8,F,19,16,11,5,31,22,ymfI,ECK1129,JW5168,4_3,"",""
75,8,G,19,16,13,5,31,26,ymfT,ECK1132,JW5169,4_3,"",""
75,8,H,19,16,15,5,31,30,stfE,ECK1143,JW5172,4_3,"",""
75,9,A,19,18,1,5,35,2,icdC,ECK1146,JW5173,4_3,"",""
75,9,B,19,18,3,5,35,6,ycgG,ECK1155,JW5174,4_3,"",""
75,9,C,19,18,5,5,35,10,ycgH,ECK1157,JW5901,4_3,"",""
75,9,D,19,18,7,5,35,14,ymgG,ECK1159,JW5178,4_3,"",""
75,9,E,19,18,9,5,35,18,ycgN,ECK1169,JW5180,4_3,"",""
75,9,F,19,18,11,5,35,22,hlyE,ECK1170,JW5181,4_3,"",""
75,9,G,19,18,13,5,35,26,dhaH,ECK1186,JW5185,4_3,"",""
75,9,H,19,18,15,5,35,30,dhaL,ECK1187,JW5186,4_3,"",""
75,10,A,19,20,1,5,39,2,dhaK,ECK1188,JW5187,4_3,"",""
75,10,B,19,20,3,5,39,6,yciO,ECK1261,JW5196,4_3,"",""
75,10,C,19,20,5,5,39,10,yciQ,ECK1262,JW5197,4_3,"",""
75,10,D,19,20,7,5,39,14,yciW,ECK1282,JW5200,4_3,"",""
75,10,E,19,20,9,5,39,18,ycjR,ECK1309,JW5202,4_3,"",""
75,10,F,19,20,11,5,39,22,abgA,ECK1334,JW5205,4_3,"",""
75,10,G,19,20,13,5,39,26,ydaM,ECK1338,JW5206,4_3,"",""
75,10,H,19,20,15,5,39,30,ydaQ,ECK1343,JW5207,4_3,"",""
75,11,A,19,22,1,5,43,2,lar,ECK1345,JW5208,4_3,"",""
75,11,B,19,22,3,5,43,6,ydaG,ECK1353,JW5210,4_3,"",""
75,11,C,19,22,5,5,43,10,ydaW,ECK1359,JW5211,4_3,"",""
75,11,D,19,22,7,5,43,14,rzpR,ECK1360,JW5212,4_1,"",""
75,11,E,19,22,9,5,43,18,ydbL,ECK1380,JW5216,4_3,"",""
75,11,F,19,22,11,5,43,22,paaD,ECK1388,JW5217,4_3,"",""
75,11,G,19,22,13,5,43,26,ydbD,ECK1400,JW5221,4_3,"",""
75,11,H,19,22,15,5,43,30,empty,empty,JW5222,1_1,"",""
75,12,A,19,24,1,5,47,2,empty,empty,JW5223,1_1,"",""
75,12,B,19,24,3,5,47,6,cybB,ECK1410,JW5224,4_3,"",""
75,12,C,19,24,5,5,47,10,ydcI,ECK1416,JW5226,4_3,"",""
75,12,D,19,24,7,5,47,14,ydcM,ECK1426,JW5228,4_3,"",""
75,12,E,19,24,9,5,47,18,ydcO,ECK1427,JW5229,4_3,"",""
75,12,F,19,24,11,5,47,22,ydcX,ECK1439,JW5232,4_3,"",""
75,12,G,19,24,13,5,47,26,yncA,ECK1442,JW5233,4_3,"",""
75,12,H,19,24,15,5,47,30,ymgD,ECK1158,JW5177,4_3,"",""
76,1,A,20,2,1,5,4,2,ykgG,ECK0307,JW5042,4_3,"",""
76,1,B,20,2,3,5,4,6,yahH,ECK0320,JW5893,4_3,"",""
76,1,C,20,2,5,5,4,10,yahM,ECK0325,JW5044,4_3,"",""
76,1,D,20,2,7,5,4,14,empty,empty,JW5045,1_1,"",""
76,1,E,20,2,9,5,4,18,yaiU,ECK0369,JW5051,4_3,"",""
76,1,F,20,2,11,5,4,22,yaiZ,ECK0375,JW5053,4_3,"",""
76,1,G,20,2,13,5,4,26,yajI,ECK0406,JW5056,4_3,"",""
76,1,H,20,2,15,5,4,30,yajQ,ECK0420,JW5058,4_3,"",""
76,2,A,20,4,1,5,8,2,yajR,ECK0421,JW5059,4_3,"",""
76,2,B,20,4,3,5,8,6,ylaB,ECK0451,JW5062,4_3,"",""
76,2,C,20,4,5,5,8,10,ylaC,ECK0452,JW5063,4_3,"",""
76,2,D,20,4,7,5,8,14,ybbM,ECK0485,JW5066,4_3,"",""
76,2,E,20,4,9,5,8,18,ybcJ,ECK0521,JW5070,4_3,"",""
76,2,F,20,4,11,5,8,22,fimZ,ECK0528,JW5073,4_3,"",""
76,2,G,20,4,13,5,8,26,rzpD,ECK0547,JW5079,4_3,"",""
76,2,H,20,4,15,5,8,30,ybcV,ECK0550,JW5081,4_3,"",""
76,3,A,20,6,1,5,12,2,cusS,ECK0562,JW5082,4_3,"",""
76,3,B,20,6,3,5,12,6,ybdF,ECK0571,JW5083,4_3,"",""
76,3,C,20,6,5,5,12,10,fepA,ECK0576,JW5086,4_3,"",""
76,3,D,20,6,7,5,12,14,ybeB,ECK0630,JW5090,4_3,"",""
76,3,E,20,6,9,5,12,18,ybeQ,ECK0637,JW5091,4_3,"",""
76,3,F,20,6,11,5,12,22,ybfG,ECK0678,JW5094,4_3,"",""
76,3,G,20,6,13,5,12,26,ybfH,ECK0679,JW5095,4_3,"",""
76,3,H,20,6,15,5,12,30,kdpE,ECK0682,JW5096,4_3,"",""
76,4,A,20,8,1,5,16,2,ybgO,ECK0705,JW5098,4_3,"",""
76,4,B,20,8,3,5,16,6,ybgQ,ECK0707,JW5099,4_3,"",""
76,4,C,20,8,5,5,16,10,ybhT,ECK0751,JW5102,4_3,"",""
76,4,D,20,8,7,5,16,14,ybhJ,ECK0760,JW5103,4_3,"",""
76,4,E,20,8,9,5,16,18,ybiX,ECK0793,JW5105,4_3,"",""
76,4,F,20,8,11,5,16,22,ybiN,ECK0796,JW5107,4_3,"",""
76,4,G,20,8,13,5,16,26,ybiO,ECK0797,JW5108,4_3,"",""
76,4,H,20,8,15,5,16,30,fsaA,ECK0815,JW5109,4_3,"",""
76,5,A,20,10,1,5,20,2,yliA,ECK0819,JW5897,5_0,"",""
76,5,B,20,10,3,5,20,6,ybjI,ECK0834,JW5113,4_3,"",""
76,5,C,20,10,5,5,20,10,ybjK,ECK0836,JW5114,4_3,"",""
76,5,D,20,10,7,5,20,14,ybjT,ECK0860,JW5116,4_3,"",""
76,5,E,20,10,9,5,20,18,ycaM,ECK0890,JW5119,4_3,"",""
76,5,F,20,10,11,5,20,22,ycaI,ECK0904,JW5120,4_3,"",""
76,5,G,20,10,13,5,20,26,ycbV,ECK0934,JW5123,4_3,"",""
76,5,H,20,10,15,5,20,30,ycbF,ECK0935,JW5124,4_3,"",""
76,6,A,20,12,1,5,24,2,ycbX,ECK0938,JW5126,4_3,"",""
76,6,B,20,12,3,5,24,6,ymbA,ECK0943,JW5127,4_3,"",""
76,6,C,20,12,5,5,24,10,yccS,ECK0951,JW5128,4_3,"",""
76,6,D,20,12,7,5,24,14,yccU,ECK0956,JW5130,4_3,"",""
76,6,E,20,12,9,5,24,18,yccX,ECK0959,JW5131,4_3,"",""
76,6,F,20,12,11,5,24,22,ymcD,ECK0978,JW5133,4_3,"",""
76,6,G,20,12,13,5,24,26,ymdF,ECK0996,JW5136,4_3,"",""
76,6,H,20,12,15,5,24,30,ycdG,ECK0997,JW5137,4_3,"",""
76,7,A,20,14,1,5,28,2,ycdL,ECK1002,JW5139,4_3,"",""
76,7,B,20,14,3,5,28,6,ycdZ,ECK1022,JW5147,4_3,"",""
76,7,C,20,14,5,5,28,10,ymdC,ECK1032,JW5150,4_3,"",""
76,7,D,20,14,7,5,28,14,yceK,ECK1036,JW5151,4_3,"",""
76,7,E,20,14,9,5,28,18,yceP,ECK1045,JW5152,4_3,"",""
76,7,F,20,14,11,5,28,22,flgH,ECK1064,JW5153,4_3,"",""
76,7,G,20,14,13,5,28,26,yceF,ECK1072,JW5155,4_3,"",""
76,7,H,20,14,15,5,28,30,ycfM,ECK1091,JW5157,4_3,"",""
76,8,A,20,16,1,5,32,2,ycfP,ECK1094,JW5158,4_3,"",""
76,8,B,20,16,3,5,32,6,ycfQ,ECK1097,JW5159,4_3,"",""
76,8,C,20,16,5,5,32,10,empty,empty,JW5160,1_1,"",""
76,8,D,20,16,7,5,32,14,ymfA,ECK1108,JW5164,4_3,"",""
76,8,E,20,16,9,5,32,18,ymfE,ECK1124,JW5166,4_3,"",""
76,8,F,20,16,11,5,32,22,ymfI,ECK1129,JW5168,4_3,"",""
76,8,G,20,16,13,5,32,26,ymfT,ECK1132,JW5169,4_3,"",""
76,8,H,20,16,15,5,32,30,stfE,ECK1143,JW5172,4_3,"",""
76,9,A,20,18,1,5,36,2,icdC,ECK1146,JW5173,4_3,"",""
76,9,B,20,18,3,5,36,6,ycgG,ECK1155,JW5174,4_3,"",""
76,9,C,20,18,5,5,36,10,ycgH,ECK1157,JW5901,4_3,"",""
76,9,D,20,18,7,5,36,14,ymgG,ECK1159,JW5178,4_3,"",""
76,9,E,20,18,9,5,36,18,ycgN,ECK1169,JW5180,4_3,"",""
76,9,F,20,18,11,5,36,22,hlyE,ECK1170,JW5181,2_3,"",""
76,9,G,20,18,13,5,36,26,dhaH,ECK1186,JW5185,4_3,"",""
76,9,H,20,18,15,5,36,30,dhaL,ECK1187,JW5186,4_3,"",""
76,10,A,20,20,1,5,40,2,dhaK,ECK1188,JW5187,4_3,"",""
76,10,B,20,20,3,5,40,6,yciO,ECK1261,JW5196,4_3,"",""
76,10,C,20,20,5,5,40,10,yciQ,ECK1262,JW5197,4_3,"",""
76,10,D,20,20,7,5,40,14,yciW,ECK1282,JW5200,4_3,"",""
76,10,E,20,20,9,5,40,18,ycjR,ECK1309,JW5202,4_3,"",""
76,10,F,20,20,11,5,40,22,abgA,ECK1334,JW5205,4_3,"",""
76,10,G,20,20,13,5,40,26,ydaM,ECK1338,JW5206,4_3,"",""
76,10,H,20,20,15,5,40,30,ydaQ,ECK1343,JW5207,4_3,"",""
76,11,A,20,22,1,5,44,2,lar,ECK1345,JW5208,4_3,"",""
76,11,B,20,22,3,5,44,6,ydaG,ECK1353,JW5210,4_3,"",""
76,11,C,20,22,5,5,44,10,ydaW,ECK1359,JW5211,4_3,"",""
76,11,D,20,22,7,5,44,14,rzpR,ECK1360,JW5212,4_1,"",""
76,11,E,20,22,9,5,44,18,ydbL,ECK1380,JW5216,4_3,"",""
76,11,F,20,22,11,5,44,22,paaD,ECK1388,JW5217,4_3,"",""
76,11,G,20,22,13,5,44,26,ydbD,ECK1400,JW5221,4_3,"",""
76,11,H,20,22,15,5,44,30,empty,empty,JW5222,1_1,"",""
76,12,A,20,24,1,5,48,2,empty,empty,JW5223,1_1,"",""
76,12,B,20,24,3,5,48,6,cybB,ECK1410,JW5224,4_3,"",""
76,12,C,20,24,5,5,48,10,ydcI,ECK1416,JW5226,4_3,"",""
76,12,D,20,24,7,5,48,14,ydcM,ECK1426,JW5228,4_3,"",""
76,12,E,20,24,9,5,48,18,ydcO,ECK1427,JW5229,4_3,"",""
76,12,F,20,24,11,5,48,22,ydcX,ECK1439,JW5232,4_3,"",""
76,12,G,20,24,13,5,48,26,yncA,ECK1442,JW5233,4_3,"",""
76,12,H,20,24,15,5,48,30,ymgD,ECK1158,JW5177,4_3,"",""
77,1,A,19,1,2,5,1,4,yncM,ECK1453,JW5237,4_3,"",""
77,1,B,19,1,4,5,1,8,sfcA,ECK1473,JW5238,4_3,"",""
77,1,C,19,1,6,5,1,12,bdm,ECK1475,JW5239,4_3,"",""
77,1,D,19,1,8,5,1,16,ddpA,ECK1481,JW5240,4_3,"",""
77,1,E,19,1,10,5,1,20,yddV,ECK1484,JW5241,4_3,"",""
77,1,F,19,1,12,5,1,24,ydeN,ECK1492,JW5243,4_3,"",""
77,1,G,19,1,14,5,1,28,yneE,ECK1513,JW5245,4_3,"",""
77,1,H,19,1,16,5,1,32,yneI,ECK1518,JW5247,4_3,"",""
77,2,A,19,3,2,5,5,4,marR,ECK1523,JW5248,4_3,"",""
77,2,B,19,3,4,5,5,8,marA,ECK1524,JW5249,4_3,"",""
77,2,C,19,3,6,5,5,12,eamA,ECK1526,JW5250,4_3,"",""
77,2,D,19,3,8,5,5,16,ydfO,ECK1543,JW5252,4_3,"",""
77,2,E,19,3,10,5,5,20,gnsB,ECK1544,JW5253,4_3,"",""
77,2,F,19,3,12,5,5,24,essQ,ECK1550,JW5255,4_3,"",""
77,2,G,19,3,14,5,5,28,empty,empty,JW5256,1_1,"",""
77,2,H,19,3,16,5,5,32,clcB,ECK1587,JW5263,4_3,"",""
77,3,A,19,5,2,5,9,4,ydgJ,ECK1619,JW5265,4_3,"",""
77,3,B,19,5,4,5,9,8,slyA,ECK1638,JW5267,4_3,"",""
77,3,C,19,5,6,5,9,12,empty,empty,JW5268,1_1,"",""
77,3,D,19,5,8,5,9,16,empty,empty,JW5269,1_1,"",""
77,3,E,19,5,10,5,9,20,ydhO,ECK1651,JW5270,4_3,"",""
77,3,F,19,5,12,5,9,24,ydhV,ECK1669,JW5272,4_3,"",""
77,3,G,19,5,14,5,9,28,sufB,ECK1679,JW5273,4_3,"",""
77,3,H,19,5,16,5,9,32,ydiO,ECK1693,JW5275,4_3,"",""
77,4,A,19,7,2,5,13,4,ydiQ,ECK1695,JW5276,4_3,"",""
77,4,B,19,7,4,5,13,8,pfkB,ECK1721,JW5280,4_3,"",""
77,4,C,19,7,6,5,13,12,ydjY,ECK1749,JW5283,4_3,"",""
77,4,D,19,7,8,5,13,16,ynjB,ECK1752,JW5284,4_3,"",""
77,4,E,19,7,10,5,13,20,ynjC,ECK1753,JW5285,4_3,"",""
77,4,F,19,7,12,5,13,24,ynjE,ECK1755,JW5287,4_3,"",""
77,4,G,19,7,14,5,13,28,ynjI,ECK1760,JW5288,4_3,"",""
77,4,H,19,7,16,5,13,32,empty,empty,empty,4_3,wrong clone,"wrong clone, was: ___ECK1770___JW5289___ydjH"
77,5,A,19,9,2,5,17,4,yeaJ,ECK1784,JW5291,4_3,"",""
77,5,B,19,9,4,5,17,8,yeaP,ECK1792,JW5292,4_3,"",""
77,5,C,19,9,6,5,17,12,yoaB,ECK1807,JW5295,4_3,"",""
77,5,D,19,9,8,5,17,16,yoaC,ECK1808,JW5296,4_3,"",""
77,5,E,19,9,10,5,17,20,empty,empty,JW5297,1_1,"",""
77,5,F,19,9,12,5,17,24,proQ,ECK1830,JW5300,4_3,"",""
77,5,G,19,9,14,5,17,28,yebU,ECK1834,JW5301,4_3,"",""
77,5,H,19,9,16,5,17,32,yebV,ECK1835,JW5302,4_3,"",""
77,6,A,19,11,2,5,21,4,yebW,ECK1836,JW5303,4_3,"",""
77,6,B,19,11,4,5,21,8,yebB,ECK1863,JW5306,4_3,"",""
77,6,C,19,11,6,5,21,12,yecD,ECK1868,JW5307,4_3,"",""
77,6,D,19,11,8,5,21,16,yecN,ECK1870,JW5308,4_3,"",""
77,6,E,19,11,10,5,21,20,yecM,ECK1876,JW5309,4_3,"",""
77,6,F,19,11,12,5,21,24,yecT,ECK1878,JW5310,4_3,"",""
77,6,G,19,11,14,5,21,28,otsA,ECK1895,JW5312,4_3,"",""
77,6,H,19,11,16,5,21,32,empty,empty,JW5314,1_1,"",""
77,7,A,19,13,2,5,25,4,yodD,ECK1951,JW5317,4_3,"",""
77,7,B,19,13,4,5,25,8,yedS,ECK1962,JW5319,1_1,"",""
77,7,C,19,13,6,5,25,12,yodB,ECK1970,JW5323,4_3,"",""
77,7,D,19,13,8,5,25,16,empty,empty,JW5324,1_1,"",""
77,7,E,19,13,10,5,25,20,dacD,ECK2004,JW5329,4_3,"",""
77,7,F,19,13,12,5,25,24,nudD,ECK2045,JW5335,4_3,"",""
77,7,G,19,13,14,5,25,28,yegH,ECK2057,JW5336,4_3,"",""
77,7,H,19,13,16,5,25,32,mdtA,ECK2070,JW5338,4_3,"",""
77,8,A,19,15,2,5,29,4,yegP,ECK2076,JW5339,4_3,"",""
77,8,B,19,15,4,5,29,8,gatR,ECK2083,JW5340,1_2,"",""
77,8,C,19,15,6,5,29,12,fbaB,ECK2090,JW5344,4_3,"",""
77,8,D,19,15,8,5,29,16,yegX,ECK2095,JW5345,4_3,"",""
77,8,E,19,15,10,5,29,20,yohN,ECK2100,JW5346,4_3,"",""
77,8,F,19,15,12,5,29,24,yehL,ECK2111,JW5349,4_3,"",""
77,8,G,19,15,14,5,29,28,yehP,ECK2113,JW5350,4_3,"",""
77,8,H,19,15,16,5,29,32,yehR,ECK2115,JW5351,4_3,"",""
77,9,A,19,17,2,5,33,4,yehT,ECK2117,JW5352,4_3,"",""
77,9,B,19,17,4,5,33,8,yehU,ECK2118,JW5353,4_3,"",""
77,9,C,19,17,6,5,33,12,pbpG,ECK2127,JW5355,4_3,"",""
77,9,D,19,17,8,5,33,16,yohC,ECK2128,JW5356,4_3,"",""
77,9,E,19,17,10,5,33,20,yohH,ECK2132,JW5358,4_3,"",""
77,9,F,19,17,12,5,33,24,yeiW,ECK2164,JW5361,4_3,"",""
77,9,G,19,17,14,5,33,28,yeiP,ECK2165,JW5362,4_3,"",""
77,9,H,19,17,16,5,33,32,empty,empty,JW5364,1_1,"",""
77,10,A,19,19,2,5,37,4,yfaZ,ECK2243,JW5371,4_3,"",""
77,10,B,19,19,4,5,37,8,yfbE,ECK2246,JW5372,4_3,"",""
77,10,C,19,19,6,5,37,12,yfbJ,ECK2252,JW5373,4_3,"",""
77,10,D,19,19,8,5,37,16,yfbT,ECK2287,JW5376,4_3,"",""
77,10,E,19,19,10,5,37,20,yfcE,ECK2294,JW5377,4_3,"",""
77,10,F,19,19,12,5,37,24,trmC,ECK2318,JW5380,4_3,"",""
77,10,G,19,19,14,5,37,28,yfcM,ECK2320,JW5381,4_3,"",""
77,10,H,19,19,16,5,37,32,yfdL,ECK2349,JW5384,4_3,"",""
77,11,A,19,21,2,5,41,4,ypdA,ECK2376,JW5388,4_3,"",""
77,11,B,19,21,4,5,41,8,ypdH,ECK2383,JW5389,4_3,"",""
77,11,C,19,21,6,5,41,12,yfeA,ECK2389,JW5391,4_3,"",""
77,11,D,19,21,8,5,41,16,empty,empty,JW5393,1_1,"",""
77,11,E,19,21,10,5,41,20,yfeW,ECK2425,JW5395,4_3,"",""
77,11,F,19,21,12,5,41,24,yfgH,ECK2501,JW5400,4_3,"",""
77,11,G,19,21,14,5,41,28,yfgJ,ECK2506,JW5402,4_3,"",""
77,11,H,19,21,16,5,41,32,sseB,ECK2519,JW5404,4_3,"",""
77,12,A,19,23,2,5,45,4,yphG,ECK2546,JW5405,4_3,"",""
77,12,B,19,23,4,5,45,8,yphH,ECK2547,JW5406,4_3,"",""
77,12,C,19,23,6,5,45,12,yfhK,ECK2553,JW5407,4_3,"",""
77,12,D,19,23,8,5,45,16,yfhB,ECK2558,JW5408,4_3,"",""
77,12,E,19,23,10,5,45,20,yfiP,ECK2581,JW5409,4_3,"",""
77,12,F,19,23,12,5,45,24,yfiL,ECK2599,JW5412,4_3,"",""
77,12,G,19,23,14,5,45,28,yfjD,ECK2609,JW5415,4_3,"",""
77,12,H,19,23,16,5,45,32,yfjO,ECK2627,JW5418,4_3,"",""
78,1,A,20,1,2,5,2,4,yncM,ECK1453,JW5237,4_3,"",""
78,1,B,20,1,4,5,2,8,sfcA,ECK1473,JW5238,4_3,"",""
78,1,C,20,1,6,5,2,12,bdm,ECK1475,JW5239,4_3,"",""
78,1,D,20,1,8,5,2,16,ddpA,ECK1481,JW5240,4_3,"",""
78,1,E,20,1,10,5,2,20,yddV,ECK1484,JW5241,4_3,"",""
78,1,F,20,1,12,5,2,24,ydeN,ECK1492,JW5243,4_3,"",""
78,1,G,20,1,14,5,2,28,yneE,ECK1513,JW5245,4_3,"",""
78,1,H,20,1,16,5,2,32,yneI,ECK1518,JW5247,4_3,"",""
78,2,A,20,3,2,5,6,4,marR,ECK1523,JW5248,4_3,"",""
78,2,B,20,3,4,5,6,8,marA,ECK1524,JW5249,4_3,"",""
78,2,C,20,3,6,5,6,12,eamA,ECK1526,JW5250,4_3,"",""
78,2,D,20,3,8,5,6,16,ydfO,ECK1543,JW5252,4_3,"",""
78,2,E,20,3,10,5,6,20,gnsB,ECK1544,JW5253,4_3,"",""
78,2,F,20,3,12,5,6,24,essQ,ECK1550,JW5255,4_3,"",""
78,2,G,20,3,14,5,6,28,empty,empty,JW5256,1_1,"",""
78,2,H,20,3,16,5,6,32,clcB,ECK1587,JW5263,4_3,"",""
78,3,A,20,5,2,5,10,4,ydgJ,ECK1619,JW5265,4_3,"",""
78,3,B,20,5,4,5,10,8,slyA,ECK1638,JW5267,4_3,"",""
78,3,C,20,5,6,5,10,12,empty,empty,JW5268,1_1,"",""
78,3,D,20,5,8,5,10,16,empty,empty,JW5269,1_1,"",""
78,3,E,20,5,10,5,10,20,ydhO,ECK1651,JW5270,4_3,"",""
78,3,F,20,5,12,5,10,24,ydhV,ECK1669,JW5272,4_3,"",""
78,3,G,20,5,14,5,10,28,sufB,ECK1679,JW5273,4_3,"",""
78,3,H,20,5,16,5,10,32,ydiO,ECK1693,JW5275,4_3,"",""
78,4,A,20,7,2,5,14,4,ydiQ,ECK1695,JW5276,4_3,"",""
78,4,B,20,7,4,5,14,8,pfkB,ECK1721,JW5280,4_3,"",""
78,4,C,20,7,6,5,14,12,ydjY,ECK1749,JW5283,4_3,"",""
78,4,D,20,7,8,5,14,16,ynjB,ECK1752,JW5284,4_3,"",""
78,4,E,20,7,10,5,14,20,ynjC,ECK1753,JW5285,4_3,"",""
78,4,F,20,7,12,5,14,24,ynjE,ECK1755,JW5287,4_3,"",""
78,4,G,20,7,14,5,14,28,ynjI,ECK1760,JW5288,4_3,"",""
78,4,H,20,7,16,5,14,32,ydjH,ECK1770,JW5289,4_3,"",""
78,5,A,20,9,2,5,18,4,yeaJ,ECK1784,JW5291,4_3,"",""
78,5,B,20,9,4,5,18,8,yeaP,ECK1792,JW5292,4_3,"",""
78,5,C,20,9,6,5,18,12,yoaB,ECK1807,JW5295,4_3,"",""
78,5,D,20,9,8,5,18,16,yoaC,ECK1808,JW5296,4_3,"",""
78,5,E,20,9,10,5,18,20,empty,empty,JW5297,1_1,"",""
78,5,F,20,9,12,5,18,24,proQ,ECK1830,JW5300,4_3,"",""
78,5,G,20,9,14,5,18,28,yebU,ECK1834,JW5301,4_3,"",""
78,5,H,20,9,16,5,18,32,yebV,ECK1835,JW5302,4_3,"",""
78,6,A,20,11,2,5,22,4,yebW,ECK1836,JW5303,4_3,"",""
78,6,B,20,11,4,5,22,8,yebB,ECK1863,JW5306,4_3,"",""
78,6,C,20,11,6,5,22,12,yecD,ECK1868,JW5307,4_3,"",""
78,6,D,20,11,8,5,22,16,yecN,ECK1870,JW5308,4_3,"",""
78,6,E,20,11,10,5,22,20,yecM,ECK1876,JW5309,4_3,"",""
78,6,F,20,11,12,5,22,24,yecT,ECK1878,JW5310,4_3,"",""
78,6,G,20,11,14,5,22,28,otsA,ECK1895,JW5312,4_3,"",""
78,6,H,20,11,16,5,22,32,empty,empty,JW5314,1_1,"",""
78,7,A,20,13,2,5,26,4,yodD,ECK1951,JW5317,4_3,"",""
78,7,B,20,13,4,5,26,8,yedS,ECK1962,JW5319,1_1,"",""
78,7,C,20,13,6,5,26,12,yodB,ECK1970,JW5323,4_3,"",""
78,7,D,20,13,8,5,26,16,empty,empty,JW5324,1_1,"",""
78,7,E,20,13,10,5,26,20,dacD,ECK2004,JW5329,4_3,"",""
78,7,F,20,13,12,5,26,24,nudD,ECK2045,JW5335,4_3,"",""
78,7,G,20,13,14,5,26,28,yegH,ECK2057,JW5336,4_3,"",""
78,7,H,20,13,16,5,26,32,mdtA,ECK2070,JW5338,4_3,"",""
78,8,A,20,15,2,5,30,4,yegP,ECK2076,JW5339,4_3,"",""
78,8,B,20,15,4,5,30,8,gatR,ECK2083,JW5340,1_2,"",""
78,8,C,20,15,6,5,30,12,fbaB,ECK2090,JW5344,4_3,"",""
78,8,D,20,15,8,5,30,16,yegX,ECK2095,JW5345,4_3,"",""
78,8,E,20,15,10,5,30,20,yohN,ECK2100,JW5346,4_3,"",""
78,8,F,20,15,12,5,30,24,yehL,ECK2111,JW5349,4_3,"",""
78,8,G,20,15,14,5,30,28,yehP,ECK2113,JW5350,4_3,"",""
78,8,H,20,15,16,5,30,32,yehR,ECK2115,JW5351,4_3,"",""
78,9,A,20,17,2,5,34,4,yehT,ECK2117,JW5352,4_3,"",""
78,9,B,20,17,4,5,34,8,yehU,ECK2118,JW5353,4_3,"",""
78,9,C,20,17,6,5,34,12,pbpG,ECK2127,JW5355,4_3,"",""
78,9,D,20,17,8,5,34,16,yohC,ECK2128,JW5356,4_3,"",""
78,9,E,20,17,10,5,34,20,yohH,ECK2132,JW5358,4_3,"",""
78,9,F,20,17,12,5,34,24,yeiW,ECK2164,JW5361,4_3,"",""
78,9,G,20,17,14,5,34,28,yeiP,ECK2165,JW5362,4_3,"",""
78,9,H,20,17,16,5,34,32,empty,empty,JW5364,1_1,"",""
78,10,A,20,19,2,5,38,4,yfaZ,ECK2243,JW5371,4_3,"",""
78,10,B,20,19,4,5,38,8,yfbE,ECK2246,JW5372,4_3,"",""
78,10,C,20,19,6,5,38,12,yfbJ,ECK2252,JW5373,4_3,"",""
78,10,D,20,19,8,5,38,16,yfbT,ECK2287,JW5376,4_3,"",""
78,10,E,20,19,10,5,38,20,yfcE,ECK2294,JW5377,4_3,"",""
78,10,F,20,19,12,5,38,24,trmC,ECK2318,JW5380,4_3,"",""
78,10,G,20,19,14,5,38,28,yfcM,ECK2320,JW5381,4_3,"",""
78,10,H,20,19,16,5,38,32,yfdL,ECK2349,JW5384,4_3,"",""
78,11,A,20,21,2,5,42,4,ypdA,ECK2376,JW5388,4_3,"",""
78,11,B,20,21,4,5,42,8,ypdH,ECK2383,JW5389,4_3,"",""
78,11,C,20,21,6,5,42,12,yfeA,ECK2389,JW5391,4_3,"",""
78,11,D,20,21,8,5,42,16,empty,empty,JW5393,1_1,"",""
78,11,E,20,21,10,5,42,20,yfeW,ECK2425,JW5395,4_3,"",""
78,11,F,20,21,12,5,42,24,yfgH,ECK2501,JW5400,4_3,"",""
78,11,G,20,21,14,5,42,28,yfgJ,ECK2506,JW5402,4_3,"",""
78,11,H,20,21,16,5,42,32,sseB,ECK2519,JW5404,4_3,"",""
78,12,A,20,23,2,5,46,4,yphG,ECK2546,JW5405,4_3,"",""
